severity,metric_contract_id,metric_name,audit_status_code,var_code,var_role,cf_name,cc_id,cc_name,cc_rule,current_agg,recommended_agg,binding_role,formula_text,note
fail,019d7664-a102-7c08-99b0-9e2d774c3f8b,mc__capitalize_a_fixed_asset_purchase,pass,I2,input,number_of_fixed_assets_capitalized,019d7664-5001-76df-92ce-388cb8a39f0e,cc__bc_gl_operations,count_distinct,SUM,COUNT_DISTINCT,primary,O1 = SUM(I1) / SUM(I2),D335-R4 correction: SUM on rule 'count_distinct' is semantically wrong
fail,019d7838-33ba-7a63-a591-bff2630f8cd8,mc__cash_burn_rate,pass,I2,input,ending_cash_balance,019d762a-17b6-71d1-8cdf-7b899eb28247,cc__actual_ledger,latest,SUM,MAX,primary,O1 = (SUM(I1) - SUM(I2)) / SUM(I3),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7838-33ba-7a63-a591-bff2630f8cd8,mc__cash_burn_rate,pass,I3,input,number_of_months_in_period,019d7664-5001-76df-92ce-388cb8a39f0e,cc__bc_gl_operations,count_distinct,SUM,COUNT_DISTINCT,primary,O1 = (SUM(I1) - SUM(I2)) / SUM(I3),D335-R4 correction: SUM on rule 'count_distinct' is semantically wrong
fail,019d7747-4b4a-7654-917b-1c10c157a154,mc__cash_conversion_cycle_ccc,pass,I1,input,days_inventory_outstanding_dio,019d762a-17b6-71d1-8cdf-7b899eb28247,cc__actual_ledger,latest,SUM,MAX,primary,O1 = SUM(I1) + SUM(I2) - SUM(I3),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7661-c53b-7cc6-a364-ddf4d6d8b166,mc__cash_flow_impact_from_ap,pass,I1,input,early_payment_discount_captured_value,019d7661-63a3-7a61-9792-c9c6deb988f6,cc__bc_ap_operations,count_distinct,SUM,COUNT_DISTINCT,primary,O1 = SUM(I1) + SUM(I2) - SUM(I3),D335-R4 correction: SUM on rule 'count_distinct' is semantically wrong
fail,019d7661-c53b-7cc6-a364-ddf4d6d8b166,mc__cash_flow_impact_from_ap,pass,I2,input,extended_payment_terms_benefit,019d762a-172f-71a6-b3ca-dc1b020a3947,cc__invoice_hdr,latest,SUM,MAX,primary,O1 = SUM(I1) + SUM(I2) - SUM(I3),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7746-6cd7-7ead-94a5-4a7bad54a912,mc__cash_flow_stability,fail,I1,input,cash_flow_from_operations_series,019d762a-1884-7cd0-8aca-30f6eb805929,cc__gaap_cash_flow,latest,SUM,MAX,primary,"O1 = STDDEV(SUM(I1), SUM(I2))",D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7746-6cd7-7ead-94a5-4a7bad54a912,mc__cash_flow_stability,fail,I2,input,period_length,019d762a-17b6-71d1-8cdf-7b899eb28247,cc__actual_ledger,latest,SUM,MAX,primary,"O1 = STDDEV(SUM(I1), SUM(I2))",D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7838-dce8-7457-8892-0def4679baf2,mc__cash_position_accuracy,warn,I1,input,actual_end_of_day_cash_position,019d762a-17b6-71d1-8cdf-7b899eb28247,cc__actual_ledger,latest,SUM,MAX,primary,O1 = C1 - (ABS(SUM(I1) - SUM(I2)) / SUM(I2)) * C1,D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7838-dce8-7457-8892-0def4679baf2,mc__cash_position_accuracy,warn,I2,input,reported_or_forecasted_cash_position,019d762a-17b6-71d1-8cdf-7b899eb28247,cc__actual_ledger,latest,SUM,MAX,primary,O1 = C1 - (ABS(SUM(I1) - SUM(I2)) / SUM(I2)) * C1,D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7838-34e8-7e12-a15a-568f7235df22,mc__cash_runway,pass,I1,input,current_cash_balance,019d762a-17b6-71d1-8cdf-7b899eb28247,cc__actual_ledger,latest,SUM,MAX,primary,O1 = SUM(I1) / SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7838-34e8-7e12-a15a-568f7235df22,mc__cash_runway,pass,I2,input,monthly_cash_burn_rate,019d762a-1884-7cd0-8aca-30f6eb805929,cc__gaap_cash_flow,latest,SUM,MAX,primary,O1 = SUM(I1) / SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7838-dd83-7e79-b115-a8d94e290d6a,mc__ccc_year_over_year_change,pass,I2,input,prior_year_cash_conversion_cycle,019d762a-17b6-71d1-8cdf-7b899eb28247,cc__actual_ledger,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7838-3577-7db9-bd7c-7518d90df2e3,mc__combined_ratio,pass,I1,input,loss_ratio,019d762a-17b6-71d1-8cdf-7b899eb28247,cc__actual_ledger,latest,SUM,MAX,primary,O1 = SUM(I1) + SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7838-3577-7db9-bd7c-7518d90df2e3,mc__combined_ratio,pass,I2,input,expense_ratio,019d762a-17b6-71d1-8cdf-7b899eb28247,cc__actual_ledger,latest,SUM,MAX,primary,O1 = SUM(I1) + SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7838-06b3-72ee-b3f3-f3065f3f0dbd,mc__complete_the_annual_budget,pass,I1,input,budget_final_approval_date,019d7663-f27e-7c14-bd51-aa05ea8d4038,cc__budget_ledger_hdr,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7838-06b3-72ee-b3f3-f3065f3f0dbd,mc__complete_the_annual_budget,pass,I2,input,budget_initiation_date,019d7663-f27e-7c14-bd51-aa05ea8d4038,cc__budget_ledger_hdr,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7663-f58b-743b-9e6b-d930855effe2,mc__complete_the_monthly_consolidated_financial_statements,pass,I1,input,days_to_consolidated_statements,019d7663-f10b-7c5b-9ff9-b00e701a2452,cc__journal_entry_hdr,latest,SUM,MAX,primary,O1 = SUM(I1),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7663-f5da-771d-90b7-9f52022a0115,mc__completion_of_annual_consolidated_financial_statements_and_the_release_of,pass,I1,input,earnings_release_date,019d762a-17b6-71d1-8cdf-7b899eb28247,cc__actual_ledger,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7663-f5da-771d-90b7-9f52022a0115,mc__completion_of_annual_consolidated_financial_statements_and_the_release_of,pass,I2,input,financial_statement_completion_date,019d762a-17b6-71d1-8cdf-7b899eb28247,cc__actual_ledger,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7663-f629-7df1-9f97-192bb970bd1d,mc__completion_of_quarterly_consolidated_financial_statements_and_the_release_of,pass,I1,input,quarterly_earnings_release_date,019d762a-17b6-71d1-8cdf-7b899eb28247,cc__actual_ledger,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7663-f629-7df1-9f97-192bb970bd1d,mc__completion_of_quarterly_consolidated_financial_statements_and_the_release_of,pass,I2,input,quarterly_financial_statement_completion_date,019d762a-17b6-71d1-8cdf-7b899eb28247,cc__actual_ledger,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7664-a315-74cd-96ea-48e26d5a300c,mc__control_violations_new,warn,I1,input,number_of_new_control_violations_last_12_months,019d7664-5001-76df-92ce-388cb8a39f0e,cc__bc_gl_operations,count_distinct,SUM,COUNT_DISTINCT,primary,O1 = (SUM(I1) / SUM(I2)) * C1,D335-R4 correction: SUM on rule 'count_distinct' is semantically wrong
fail,019d7664-a38b-7845-b961-474a53bced18,mc__control_violations_previously_identified,warn,I1,input,number_of_previously_identified_control_violations_last_12_months,019d7664-5001-76df-92ce-388cb8a39f0e,cc__bc_gl_operations,count_distinct,SUM,COUNT_DISTINCT,primary,O1 = (SUM(I1) / SUM(I2)) * C1,D335-R4 correction: SUM on rule 'count_distinct' is semantically wrong
fail,019d7838-06e8-7b09-8f8a-e22702fc3f31,mc__cost_center_variance_distribution,pass,I1,input,variance_percentage,019d7663-f27e-7c14-bd51-aa05ea8d4038,cc__budget_ledger_hdr,latest,SUM,MAX,primary,O1 = DISTRIBUTION(SUM(I1) BY I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7838-3665-7b2b-aba3-362dc8b99d22,mc__cost_of_deposits,warn,I2,input,average_total_deposits,019d7838-2dd6-78e9-96ef-4ef1e44cf402,cc__credit_transfer_hdr,latest,SUM,MAX,primary,O1 = (SUM(I1) / SUM(I2)) * C1,D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d774b-26e6-71de-8814-ace0a3ea0347,mc__cost_of_financial_system_downtime_per_hour,pass,I1,input,total_downtime_cost,019d7701-d9db-728f-89ad-60f06fdf4f42,cc__asset,latest,SUM,MAX,primary,O1 = SUM(I1) / SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d774b-26e6-71de-8814-ace0a3ea0347,mc__cost_of_financial_system_downtime_per_hour,pass,I2,input,total_downtime_hours,019d7701-d9db-728f-89ad-60f06fdf4f42,cc__asset,latest,SUM,MAX,primary,O1 = SUM(I1) / SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7838-3722-7039-8676-10bfe81789e9,mc__cost_per_shipment,pass,I2,input,number_of_shipments,019d7838-2e12-748c-9841-cd0a8e59a91e,cc__shipment_hdr,count_distinct,SUM,COUNT_DISTINCT,primary,O1 = SUM(I1) / SUM(I2),D335-R4 correction: SUM on rule 'count_distinct' is semantically wrong
fail,019d7838-3784-72bb-b45b-7e384ea25103,mc__cost_per_transaction,pass,I2,input,number_of_transactions,019d7663-f10b-7c5b-9ff9-b00e701a2452,cc__journal_entry_hdr,count_distinct,SUM,COUNT_DISTINCT,primary,O1 = SUM(I1) / SUM(I2),D335-R4 correction: SUM on rule 'count_distinct' is semantically wrong
fail,019d762a-2143-7324-89c9-ebf553ad74a3,mc__credit_approval_time,pass,I1,input,total_time_for_credit_approvals,019d762a-13e9-789e-86ad-02afdad6eb24,cc__receivable_hdr,latest,SUM,MAX,primary,O1 = SUM(I1) / SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d762a-2143-7324-89c9-ebf553ad74a3,mc__credit_approval_time,pass,I2,input,number_of_credit_applications_processed,019d762a-13e9-789e-86ad-02afdad6eb24,cc__receivable_hdr,count_where_not_null,SUM,COUNT,primary,O1 = SUM(I1) / SUM(I2),D335-R4 correction: SUM on rule 'count_where_not_null' is semantically wrong
fail,019d77eb-b81a-7a76-ae3f-4c65062a0422,mc__credit_exposure,pass,I1,input,accounts_receivable_balance,019d774b-22e9-7264-adc7-4a6c75446651,cc__bc_financial_risk_management_operations,count_distinct,SUM,COUNT_DISTINCT,primary,O1 = SUM(I1) + SUM(I2) + SUM(I3),D335-R4 correction: SUM on rule 'count_distinct' is semantically wrong
fail,019d762a-2188-7fde-ad6b-aa2feec2654e,mc__credit_hold_resolution_time,pass,I1,input,total_time_to_resolve_credit_holds,019d762a-13e9-789e-86ad-02afdad6eb24,cc__receivable_hdr,latest,SUM,MAX,primary,O1 = SUM(I1) / SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d762a-2188-7fde-ad6b-aa2feec2654e,mc__credit_hold_resolution_time,pass,I2,input,number_of_credit_holds_resolved,019d762a-13e9-789e-86ad-02afdad6eb24,cc__receivable_hdr,count_where_not_null,SUM,COUNT,primary,O1 = SUM(I1) / SUM(I2),D335-R4 correction: SUM on rule 'count_where_not_null' is semantically wrong
fail,019d762a-2200-7e0f-b523-14d745c144f1,mc__credit_onboarding_time,pass,I1,input,total_elapsed_time_for_credit_onboarding,019d762a-13e9-789e-86ad-02afdad6eb24,cc__receivable_hdr,latest,SUM,MAX,primary,O1 = SUM(I1) / SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d762a-2200-7e0f-b523-14d745c144f1,mc__credit_onboarding_time,pass,I2,input,number_of_credit_accounts_onboarded,019d762a-13e9-789e-86ad-02afdad6eb24,cc__receivable_hdr,count_where_not_null,SUM,COUNT,primary,O1 = SUM(I1) / SUM(I2),D335-R4 correction: SUM on rule 'count_where_not_null' is semantically wrong
fail,019d762a-2245-7e27-8b72-4de429421dbc,mc__credit_risk_rating_changes,pass,I1,input,number_of_credit_rating_upgrades,019d762a-13e9-789e-86ad-02afdad6eb24,cc__receivable_hdr,count_where_not_null,SUM,COUNT,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'count_where_not_null' is semantically wrong
fail,019d762a-2245-7e27-8b72-4de429421dbc,mc__credit_risk_rating_changes,pass,I2,input,number_of_credit_rating_downgrades,019d762a-13e9-789e-86ad-02afdad6eb24,cc__receivable_hdr,count_where_not_null,SUM,COUNT,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'count_where_not_null' is semantically wrong
fail,019d7838-398c-76d1-a4e4-c591a13cf498,mc__csm_release_rate,pass,I2,input,average_contractual_service_margin,019d762a-17b6-71d1-8cdf-7b899eb28247,cc__actual_ledger,latest,SUM,MAX,primary,O1 = SUM(I1) / SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7838-a3f8-7c28-9862-18651af46b9a,mc__customer_delinquency_rate,warn,I1,input,count_of_delinquent_customers,019d762a-13e9-789e-86ad-02afdad6eb24,cc__receivable_hdr,count_distinct,SUM,COUNT_DISTINCT,primary,O1 = (SUM(I1) / SUM(I2)) * C1,D335-R4 correction: SUM on rule 'count_distinct' is semantically wrong
fail,019d7838-a3f8-7c28-9862-18651af46b9a,mc__customer_delinquency_rate,warn,I2,input,count_of_active_customers,019d7838-036d-7f08-8d3b-dc8382c6acb7,cc__customer_party_master,count_where_not_null,SUM,COUNT,primary,O1 = (SUM(I1) / SUM(I2)) * C1,D335-R4 correction: SUM on rule 'count_where_not_null' is semantically wrong
fail,019d7838-a431-79fb-a41a-151dc2cb0bc8,mc__customer_pre_payment_adjustment_invoice_rate,warn,I1,input,invoices_adjusted_by_customer_count,019d762a-172f-71a6-b3ca-dc1b020a3947,cc__invoice_hdr,latest,SUM,MAX,primary,O1 = (SUM(I1) / SUM(I2)) * C1,D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7838-a470-7395-ac5b-4312b3757f34,mc__customer_pre_payment_adjustment_line_item_rate,warn,I1,input,invoice_line_items_adjusted_by_customer_count,019d7650-e4f6-7dcf-9e3d-51bd9e9edf32,cc__invoice_line,count_distinct,SUM,COUNT_DISTINCT,primary,O1 = (SUM(I1) / SUM(I2)) * C1,D335-R4 correction: SUM on rule 'count_distinct' is semantically wrong
fail,019d7838-a470-7395-ac5b-4312b3757f34,mc__customer_pre_payment_adjustment_line_item_rate,warn,I2,input,total_invoice_line_items_count,019d7650-e4f6-7dcf-9e3d-51bd9e9edf32,cc__invoice_line,count_distinct,SUM,COUNT_DISTINCT,primary,O1 = (SUM(I1) / SUM(I2)) * C1,D335-R4 correction: SUM on rule 'count_distinct' is semantically wrong
fail,019d762a-232e-72f5-9e36-cf76e86b2c2d,mc__customer_request_turnaround_time,pass,I1,input,total_time_to_resolve_ar_requests,019d762a-13e9-789e-86ad-02afdad6eb24,cc__receivable_hdr,latest,SUM,MAX,primary,O1 = SUM(I1) / SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d762a-232e-72f5-9e36-cf76e86b2c2d,mc__customer_request_turnaround_time,pass,I2,input,number_of_ar_requests_resolved,019d762a-13e9-789e-86ad-02afdad6eb24,cc__receivable_hdr,count_where_not_null,SUM,COUNT,primary,O1 = SUM(I1) / SUM(I2),D335-R4 correction: SUM on rule 'count_where_not_null' is semantically wrong
fail,019d7838-39f1-7dd8-81f0-6fcfe31a3952,mc__cycle_count_accuracy,warn,I1,input,number_of_accurate_cycle_counts,019d7838-2f36-7510-8e52-416153a4ed27,cc__inventory_count_hdr,count_where_not_null,SUM,COUNT,primary,O1 = (SUM(I1) / SUM(I2)) * C1,D335-R4 correction: SUM on rule 'count_where_not_null' is semantically wrong
fail,019d7838-39f1-7dd8-81f0-6fcfe31a3952,mc__cycle_count_accuracy,warn,I2,input,total_cycle_counts_performed,019d7838-2f36-7510-8e52-416153a4ed27,cc__inventory_count_hdr,count_distinct,SUM,COUNT_DISTINCT,primary,O1 = (SUM(I1) / SUM(I2)) * C1,D335-R4 correction: SUM on rule 'count_distinct' is semantically wrong
fail,019d774b-4c1e-774b-b73d-e86d9b34acc1,mc__cycle_time_in_business_days_between_the_time_period_cut_off_for_employees_and,pass,I1,input,payroll_transmit_date,019d7701-d9db-728f-89ad-60f06fdf4f42,cc__asset,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d774b-4c1e-774b-b73d-e86d9b34acc1,mc__cycle_time_in_business_days_between_the_time_period_cut_off_for_employees_and,pass,I2,input,employee_time_period_cut_off_date,019d7701-d9db-728f-89ad-60f06fdf4f42,cc__asset,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d774b-4c59-72a9-abb3-5047c2bd79a8,mc__cycle_time_in_business_days_from_hr_benefits_system_cut_off_until_payroll,pass,I1,input,payroll_system_cut_off_date,019d7701-d9db-728f-89ad-60f06fdf4f42,cc__asset,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d774b-4c59-72a9-abb3-5047c2bd79a8,mc__cycle_time_in_business_days_from_hr_benefits_system_cut_off_until_payroll,pass,I2,input,hr_benefits_system_cut_off_date,019d7701-d9db-728f-89ad-60f06fdf4f42,cc__asset,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d774b-4c8f-761d-a554-6c142598929b,mc__cycle_time_in_business_days_from_the_payroll_system_cut_off_date_until_payroll,pass,I1,input,payroll_transmit_date,019d7701-d9db-728f-89ad-60f06fdf4f42,cc__asset,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d774b-4c8f-761d-a554-6c142598929b,mc__cycle_time_in_business_days_from_the_payroll_system_cut_off_date_until_payroll,pass,I2,input,payroll_system_cut_off_date,019d7701-d9db-728f-89ad-60f06fdf4f42,cc__asset,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d774b-4cc5-7390-b9e0-154b4b069d97,mc__cycle_time_in_business_days_to_process_the_payroll,pass,I1,input,payroll_transmit_date,019d7701-d9db-728f-89ad-60f06fdf4f42,cc__asset,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d774b-4cc5-7390-b9e0-154b4b069d97,mc__cycle_time_in_business_days_to_process_the_payroll,pass,I2,input,hr_benefits_system_cut_off_date,019d7701-d9db-728f-89ad-60f06fdf4f42,cc__asset,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d774b-4d01-7b0b-87ce-7c32db21faee,mc__cycle_time_in_business_days_to_process_time_record_data_and_enter_into_payroll,pass,I1,input,time_record_entry_date,019d7701-d9db-728f-89ad-60f06fdf4f42,cc__asset,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d774b-4d01-7b0b-87ce-7c32db21faee,mc__cycle_time_in_business_days_to_process_time_record_data_and_enter_into_payroll,pass,I2,input,time_record_receipt_date,019d7701-d9db-728f-89ad-60f06fdf4f42,cc__asset,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d774b-4d36-746e-bffc-0784c3ae445b,mc__cycle_time_in_business_days_to_reflect_a_new_employee_in_the_payroll_system,pass,I1,input,payroll_system_inclusion_date,019d7701-d9db-728f-89ad-60f06fdf4f42,cc__asset,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d774b-4d36-746e-bffc-0784c3ae445b,mc__cycle_time_in_business_days_to_reflect_a_new_employee_in_the_payroll_system,pass,I2,input,employee_effective_hire_date,019d7701-d9db-728f-89ad-60f06fdf4f42,cc__asset,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d774b-4d6d-796b-9f09-f4afd3bec6d7,mc__cycle_time_in_business_days_to_remove_a_terminated_employee_from_the_payroll,pass,I1,input,payroll_system_removal_date,019d7701-d9db-728f-89ad-60f06fdf4f42,cc__asset,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d774b-4d6d-796b-9f09-f4afd3bec6d7,mc__cycle_time_in_business_days_to_remove_a_terminated_employee_from_the_payroll,pass,I2,input,employee_effective_termination_date,019d7701-d9db-728f-89ad-60f06fdf4f42,cc__asset,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d774b-4da3-7279-9139-c4e281e3f993,mc__cycle_time_in_business_days_to_resolve_a_payroll_error,pass,I1,input,payroll_error_resolution_date,019d7701-d9db-728f-89ad-60f06fdf4f42,cc__asset,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d774b-4da3-7279-9139-c4e281e3f993,mc__cycle_time_in_business_days_to_resolve_a_payroll_error,pass,I2,input,payroll_error_identification_date,019d7701-d9db-728f-89ad-60f06fdf4f42,cc__asset,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7747-4d5c-75e6-b949-e604f5d68d42,mc__cycle_time_in_hours_to_initiate_approve_and_dispatch_a_wire_transfer,pass,I1,input,initiation_time_in_hours,019d7701-d9db-728f-89ad-60f06fdf4f42,cc__asset,latest,SUM,MAX,primary,O1 = SUM(I1) + SUM(I2) + SUM(I3),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7747-4d5c-75e6-b949-e604f5d68d42,mc__cycle_time_in_hours_to_initiate_approve_and_dispatch_a_wire_transfer,pass,I2,input,approval_time_in_hours,019d7701-d9db-728f-89ad-60f06fdf4f42,cc__asset,latest,SUM,MAX,primary,O1 = SUM(I1) + SUM(I2) + SUM(I3),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7747-4d5c-75e6-b949-e604f5d68d42,mc__cycle_time_in_hours_to_initiate_approve_and_dispatch_a_wire_transfer,pass,I3,input,dispatch_time_in_hours,019d7701-d9db-728f-89ad-60f06fdf4f42,cc__asset,latest,SUM,MAX,primary,O1 = SUM(I1) + SUM(I2) + SUM(I3),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d774b-27ea-7039-ad3b-dd352e8d313e,mc__data_processing_time,pass,I1,input,total_processing_time_for_transactions,019d7701-d9db-728f-89ad-60f06fdf4f42,cc__asset,latest,SUM,MAX,primary,O1 = SUM(I1) / SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d774b-27ea-7039-ad3b-dd352e8d313e,mc__data_processing_time,pass,I2,input,number_of_transactions_processed,019d7661-63a3-7a61-9792-c9c6deb988f6,cc__bc_ap_operations,count_distinct,SUM,COUNT_DISTINCT,primary,O1 = SUM(I1) / SUM(I2),D335-R4 correction: SUM on rule 'count_distinct' is semantically wrong
fail,019d7838-a4d2-7fdc-bb9d-4c3dd185725f,mc__days_cash_on_hand,pass,I3,input,number_of_days_in_period,019d7664-5001-76df-92ce-388cb8a39f0e,cc__bc_gl_operations,count_distinct,SUM,COUNT_DISTINCT,primary,O1 = SUM(I1) / (SUM(I2) / SUM(I3)),D335-R4 correction: SUM on rule 'count_distinct' is semantically wrong
fail,019d7838-3a2c-7d62-8927-fbe5067ce19c,mc__days_inventory_outstanding_dio,warn,I2,input,cost_of_goods_sold_per_day,019d762a-17b6-71d1-8cdf-7b899eb28247,cc__actual_ledger,latest,SUM,MAX,primary,O1 = (SUM(I1) / SUM(I2)) * C1,D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7650-ebbd-73ad-b968-8179e6c3cea3,mc__disbursement_error_resolution_time,pass,I1,input,error_resolution_date,019d762a-172f-71a6-b3ca-dc1b020a3947,cc__invoice_hdr,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7650-ebbd-73ad-b968-8179e6c3cea3,mc__disbursement_error_resolution_time,pass,I2,input,error_identification_date,019d762a-172f-71a6-b3ca-dc1b020a3947,cc__invoice_hdr,latest,SUM,MAX,primary,O1 = SUM(I1) - SUM(I2),D335-R4 correction: SUM on rule 'latest' is semantically wrong
fail,019d7838-a57e-70e6-bf6e-fc260de8c88a,mc__discount_capture_rate_billed,warn,I1,input,billed_line_items_with_discount_taken_count,019d7650-e4f6-7dcf-9e3d-51bd9e9edf32,cc__invoice_line,count_where_not_null,SUM,COUNT,primary,O1 = (SUM(I1) / SUM(I2)) * C1,D335-R4 correction: SUM on rule 'count_where_not_null' is semantically wrong
fail,019d7838-a57e-70e6-bf6e-fc260de8c88a,mc__discount_capture_rate_billed,warn,I2,input,billed_line_items_offering_discount_count,019d7650-e4f6-7dcf-9e3d-51bd9e9edf32,cc__invoice_line,count_where_not_null,SUM,COUNT,primary,O1 = (SUM(I1) / SUM(I2)) * C1,D335-R4 correction: SUM on rule 'count_where_not_null' is semantically wrong
fail,019d7838-a5b7-7047-b066-d68370f6563a,mc__discount_offering_billed_line_item_rate,warn,I1,input,billed_line_items_with_discount_offer_count,019d7650-e4f6-7dcf-9e3d-51bd9e9edf32,cc__invoice_line,count_where_not_null,SUM,COUNT,primary,O1 = (SUM(I1) / SUM(I2)) * C1,D335-R4 correction: SUM on rule 'count_where_not_null' is semantically wrong
fail,019d7838-a5b7-7047-b066-d68370f6563a,mc__discount_offering_billed_line_item_rate,warn,I2,input,total_billed_line_items_count,019d7650-e4f6-7dcf-9e3d-51bd9e9edf32,cc__invoice_line,count_where_not_null,SUM,COUNT,primary,O1 = (SUM(I1) / SUM(I2)) * C1,D335-R4 correction: SUM on rule 'count_where_not_null' is semantically wrong
fail,019d7650-ec0c-7b0f-9eb6-64f540c0460f,mc__discount_offering_invoice_rate,warn,I1,input,invoice_line_items_with_discount_count,019d762a-172f-71a6-b3ca-dc1b020a3947,cc__invoice_hdr,count_distinct,SUM,COUNT_DISTINCT,primary,O1 = (SUM(I1) / SUM(I2)) * C1,D335-R4 correction: SUM on rule 'count_distinct' is semantically wrong
fail,019d7650-ec0c-7b0f-9eb6-64f540c0460f,mc__discount_offering_invoice_rate,warn,I2,input,total_invoice_line_items_received_count,019d7650-e4f6-7dcf-9e3d-51bd9e9edf32,cc__invoice_line,count_distinct,SUM,COUNT_DISTINCT,primary,O1 = (SUM(I1) / SUM(I2)) * C1,D335-R4 correction: SUM on rule 'count_distinct' is semantically wrong
